260         -105.07459461   33.04825641  0.000000E+00 -2.116720165215E+01 -2.116720165215E+01 -2.150647016331E+01  2.713235745766E+01  2.712228648107E+01  3.366556132924E+01  3.363056023144E+01 -1.592705379418E+02  9.819836985556E+05  6.256050004828E+07  9.795971881097E+05  6.263664436700E+07  1.586839167059E+03  1.608345637222E+03  9.795700557523E+05  9.795700557523E+05  1.209396812854E+01  1.208066103020E+01  5.671971165933E-01
261         -105.07452629   33.04825957  0.000000E+00 -2.116757636745E+01 -2.116757636744E+01 -2.150679460882E+01  2.711962636415E+01  2.710954852184E+01  3.365294588971E+01  3.361793748865E+01 -1.592688689969E+02  9.819836859114E+05  6.256050005004E+07  9.795971756397E+05  6.263664436333E+07  1.586733346719E+03  1.608240141327E+03  9.795700560133E+05  9.795700560133E+05  1.209432705109E+01  1.208099698611E+01  5.676658721605E-01
262         -105.07445797   33.04826273  0.000000E+00 -2.116795109390E+01 -2.116795109390E+01 -2.150711906797E+01  2.710689523191E+01  2.709681052444E+01  3.364033041517E+01  3.360531471113E+01 -1.592671997343E+02  9.819836732671E+05  6.256050005181E+07  9.795971631695E+05  6.263664435966E+07  1.586627510821E+03  1.608134629888E+03  9.795700562743E+05  9.795700562744E+05  1.209468361974E+01  1.208133236072E+01  5.681345420780E-01
263         -105.07438965   33.04826589  0.000000E+00 -2.116832583151E+01 -2.116832583151E+01 -2.150744354076E+01  2.709416406024E+01  2.708407248962E+01  3.362771490352E+01  3.359269189961E+01 -1.592655301541E+02  9.819836606228E+05  6.256050005358E+07  9.795971506994E+05  6.263664435599E+07  1.586521659365E+03  1.608029102905E+03  9.795700565353E+05  9.795700565354E+05  1.209503978736E+01  1.208166715405E+01  5.686031263273E-01
264         -105.07432133   33.04826905  0.000000E+00 -2.116870058024E+01 -2.116870058024E+01 -2.150776802717E+01  2.708143285037E+01  2.707133441810E+01  3.361509935882E+01  3.358006905482E+01 -1.592638602562E+02  9.819836479785E+05  6.256050005535E+07  9.795971382292E+05  6.263664435232E+07  1.586415792351E+03  1.607923560378E+03  9.795700567963E+05  9.795700567964E+05  1.209539594449E+01  1.208200136613E+01  5.690716248894E-01
265         -105.07425301   33.04827221  0.000000E+00 -2.116907534007E+01 -2.116907534007E+01 -2.150809252717E+01  2.706870160338E+01  2.705859631063E+01  3.360248377930E+01  3.356744617749E+01 -1.592621900405E+02  9.819836353341E+05  6.256050005712E+07  9.795971257590E+05  6.263664434865E+07  1.586309909780E+03  1.607818002307E+03  9.795700570574E+05  9.795700570574E+05  1.209575052910E+01  1.208233499697E+01  5.695400377436E-01
266         -105.07418469   33.04827537  0.000000E+00 -2.116945011100E+01 -2.116945011100E+01 -2.150841704077E+01  2.705597031980E+01  2.704585816794E+01  3.358986816639E+01  3.355482326834E+01 -1.592605195071E+02  9.819836226897E+05  6.256050005888E+07  9.795971132887E+05  6.263664434497E+07  1.586204011650E+03  1.607712428691E+03  9.795700573184E+05  9.795700573184E+05  1.209610510332E+01  1.208266804658E+01  5.700083648719E-01
267         -105.07411637   33.04827853  0.000000E+00 -2.116982489300E+01 -2.116982489300E+01 -2.150874156793E+01  2.704323900034E+01  2.703311999077E+01  3.357725252169E+01  3.354220032812E+01 -1.592588486559E+02  9.819836100452E+05  6.256050006065E+07  9.795971008184E+05  6.263664434130E+07  1.586098097963E+03  1.607606839531E+03  9.795700575794E+05  9.795700575794E+05  1.209646083860E+01  1.208300051497E+01  5.704766062550E-01
268         -105.07404805   33.04828169  0.000000E+00 -2.117019968606E+01 -2.117019968606E+01 -2.150906610865E+01  2.703050764552E+01  2.702038177984E+01  3.356463684465E+01  3.352957735755E+01 -1.592571774869E+02  9.819835974007E+05  6.256050006242E+07  9.795970883481E+05  6.263664433763E+07  1.585992168719E+03  1.607501234827E+03  9.795700578404E+05  9.795700578405E+05  1.209681383012E+01  1.208333240218E+01  5.709447618731E-01
269         -105.07397973   33.04828485  0.000000E+00 -2.117057449015E+01 -2.117057449015E+01 -2.150939066291E+01  2.701777625642E+01  2.700764353591E+01  3.355202113706E+01  3.351695435736E+01 -1.592555060000E+02  9.819835847562E+05  6.256050006419E+07  9.795970758777E+05  6.263664433396E+07  1.585886223916E+03  1.607395614579E+03  9.795700581014E+05  9.795700581015E+05  1.209716720179E+01  1.208366370821E+01  5.714128317072E-01
270         -105.07391141   33.04828801  0.000000E+00 -2.117094930526E+01 -2.117094930526E+01 -2.150971523070E+01  2.700504483411E+01  2.699490525970E+01  3.353940539910E+01  3.350433132828E+01 -1.592538341953E+02  9.819835721116E+05  6.256050006595E+07  9.795970634073E+05  6.263664433029E+07  1.585780263556E+03  1.607289978787E+03  9.795700583624E+05  9.795700583625E+05  1.209751900135E+01  1.208399443307E+01  5.718808157380E-01
271         -105.07384309   33.04829117  0.000000E+00 -2.117132413137E+01 -2.117132413136E+01 -2.151003981199E+01  2.699231337822E+01  2.698216695195E+01  3.352678963147E+01  3.349170827104E+01 -1.592521620727E+02  9.819835594670E+05  6.256050006772E+07  9.795970509368E+05  6.263664432662E+07  1.585674287639E+03  1.607184327451E+03  9.795700586235E+05  9.795700586235E+05  1.209787040024E+01  1.208432457680E+01  5.723487139466E-01
272         -105.07377478   33.04829433  0.000000E+00 -2.117169891373E+01 -2.117169891373E+01 -2.151036435937E+01  2.697958373723E+01  2.696943046150E+01  3.351417566542E+01  3.347908701766E+01 -1.592504898806E+02  9.819835468243E+05  6.256050006949E+07  9.795970384682E+05  6.263664432295E+07  1.585568311797E+03  1.607078676156E+03  9.795700588845E+05  9.795700588845E+05  1.209822296020E+01  1.208465409482E+01  5.728164615881E-01
273         -105.07370646   33.04829749  0.000000E+00 -2.117207376178E+01 -2.117207376178E+01 -2.151068896764E+01  2.696685221792E+01  2.695669209288E+01  3.350155984077E+01  3.346646390630E+01 -1.592488171222E+02  9.819835341796E+05  6.256050007125E+07  9.795970259977E+05  6.263664431927E+07  1.585462304765E+03  1.606972993732E+03  9.795700591455E+05  9.795700591455E+05  1.209857277699E+01  1.208498307639E+01  5.732841881057E-01
274         -105.07363814   33.04830065  0.000000E+00 -2.117244862078E+01 -2.117244862078E+01 -2.151101358937E+01  2.695412066771E+01  2.694395369492E+01  3.348894398894E+01  3.345384076897E+01 -1.592471440458E+02  9.819835215349E+05  6.256050007302E+07  9.795970135272E+05  6.263664431560E+07  1.585356282175E+03  1.606867295764E+03  9.795700594065E+05  9.795700594066E+05  1.209892336446E+01  1.208531147687E+01  5.737518287438E-01
275         -105.07356982   33.04830380  0.000000E+00 -2.117282348764E+01 -2.117282348763E+01 -2.151133822245E+01  2.694138944133E+01  2.693121562334E+01  3.347632846324E+01  3.344121796042E+01 -1.592454705735E+02  9.819835088903E+05  6.256050007477E+07  9.795970010561E+05  6.263664431193E+07  1.585250241545E+03  1.606761579767E+03  9.795700596667E+05  9.795700596667E+05  1.209927316100E+01  1.208563921809E+01  5.742193026272E-01
276         -105.07350150   33.04830696  0.000000E+00 -2.117319836847E+01 -2.117319836847E+01 -2.151166287106E+01  2.692865783214E+01  2.691847716902E+01  3.346371255883E+01  3.342859477344E+01 -1.592437968611E+02  9.819834962455E+05  6.256050007654E+07  9.795969885856E+05  6.263664430826E+07  1.585144187865E+03  1.606655850736E+03  9.795700599277E+05  9.795700599278E+05  1.209962255704E+01  1.208596645645E+01  5.746867714636E-01
277         -105.07343319   33.04831012  0.000000E+00 -2.117357320546E+01 -2.117357320546E+01 -2.151198748566E+01  2.691592804140E+01  2.690574053568E+01  3.345109845920E+01  3.341597339397E+01 -1.592421230793E+02  9.819834836026E+05  6.256050007830E+07  9.795969761168E+05  6.263664430459E+07  1.585038134266E+03  1.606550121752E+03  9.795700601887E+05  9.795700601888E+05  1.209997077188E+01  1.208629306960E+01  5.751540896963E-01
278         -105.07336487   33.04831328  0.000000E+00 -2.117394810805E+01 -2.117394810805E+01 -2.151231216109E+01  2.690319637590E+01  2.689300202785E+01  3.343848250594E+01  3.340335016017E+01 -1.592404487309E+02  9.819834709578E+05  6.256050008007E+07  9.795969636461E+05  6.263664430091E+07  1.584932049472E+03  1.606444361633E+03  9.795700604498E+05  9.795700604498E+05  1.210031897670E+01  1.208661914598E+01  5.756213866502E-01
279         -105.07329656   33.04831644  0.000000E+00 -2.117432296676E+01 -2.117432296676E+01 -2.151263680247E+01  2.689046653064E+01  2.688026534247E+01  3.342586835835E+01  3.339072873533E+01 -1.592387743131E+02  9.819834583148E+05  6.256050008184E+07  9.795969511773E+05  6.263664429724E+07  1.584825964762E+03  1.606338601564E+03  9.795700607108E+05  9.795700607108E+05  1.210066639081E+01  1.208694459735E+01  5.760885329850E-01
280         -105.07322824   33.04831960  0.000000E+00 -2.117469789105E+01 -2.117469789105E+01 -2.151296150465E+01  2.687773481149E+01  2.686752678406E+01  3.341325235802E+01  3.337810545762E+01 -1.592370993285E+02  9.819834456700E+05  6.256050008360E+07  9.795969387066E+05  6.263664429357E+07  1.584719848854E+03  1.606232810358E+03  9.795700609718E+05  9.795700609718E+05  1.210101340461E+01  1.208726951180E+01  5.765556579792E-01
281         -105.07315992   33.04832276  0.000000E+00 -2.117507282615E+01 -2.117507282615E+01 -2.151328622019E+01  2.686500306677E+01  2.685478820148E+01  3.340063633512E+01  3.336548215906E+01 -1.592354240257E+02  9.819834330251E+05  6.256050008537E+07  9.795969262359E+05  6.263664428990E+07  1.584613717388E+03  1.606127003608E+03  9.795700612328E+05  9.795700612328E+05  1.210135923748E+01  1.208759384528E+01  5.770226969592E-01
282         -105.07309161   33.04832592  0.000000E+00 -2.117544771731E+01 -2.117544771731E+01 -2.151361090164E+01  2.685227314476E+01  2.684205144354E+01  3.338802212109E+01  3.335286067165E+01 -1.592337486537E+02  9.819834203821E+05  6.256050008713E+07  9.795969137670E+05  6.263664428622E+07  1.584507586009E+03  1.606021196911E+03  9.795700614938E+05  9.795700614939E+05  1.210170506047E+01  1.208791755406E+01  5.774895852983E-01
283         -105.07302329   33.04832908  0.000000E+00 -2.117582267400E+01 -2.117582267400E+01 -2.151393564384E+01  2.683954135083E+01  2.682931281480E+01  3.337540605592E+01  3.334023733357E+01 -1.592320727146E+02  9.819834077371E+05  6.256050008890E+07  9.795969012962E+05  6.263664428255E+07  1.584401423430E+03  1.605915359074E+03  9.795700617548E+05  9.795700617549E+05  1.210204970267E+01  1.208824072573E+01  5.779564522036E-01
284         -105.07295498   33.04833224  0.000000E+00 -2.117619758670E+01 -2.117619758670E+01 -2.151426035192E+01  2.682681138086E+01  2.681657601217E+01  3.336279180015E+01  3.332761580808E+01 -1.592303967064E+02  9.819833950940E+05  6.256050009067E+07  9.795968888272E+05  6.263664427888E+07  1.584295260940E+03  1.605809521292E+03  9.795700620159E+05  9.795700620159E+05  1.210239433505E+01  1.208856327290E+01  5.784231684538E-01
285         -105.07288666   33.04833540  0.000000E+00 -2.117657256489E+01 -2.117657256489E+01 -2.151458512072E+01  2.681407954146E+01  2.680383734020E+01  3.335017569608E+01  3.331499243339E+01 -1.592287201309E+02  9.819833824491E+05  6.256050009243E+07  9.795968763564E+05  6.263664427520E+07  1.584189067247E+03  1.605703652368E+03  9.795700622769E+05  9.795700622769E+05  1.210273700622E+01  1.208888528281E+01  5.788898632074E-01
286         -105.07281835   33.04833856  0.000000E+00 -2.117694749907E+01 -2.117694749907E+01 -2.151490985537E+01  2.680134952726E+01  2.679110049583E+01  3.333756140353E+01  3.330237087276E+01 -1.592270434863E+02  9.819833698059E+05  6.256050009420E+07  9.795968638874E+05  6.263664427153E+07  1.584082873645E+03  1.605597783501E+03  9.795700625379E+05  9.795700625379E+05  1.210308161903E+01  1.208920666844E+01  5.793564072917E-01
287         -105.07275003   33.04834172  0.000000E+00 -2.117732249870E+01 -2.117732249870E+01 -2.151523465071E+01  2.678861764398E+01  2.677836178358E+01  3.332494526163E+01  3.328974746438E+01 -1.592253662743E+02  9.819833571609E+05  6.256050009596E+07  9.795968514166E+05  6.263664426786E+07  1.583976648838E+03  1.605491883489E+03  9.795700627989E+05  9.795700627989E+05  1.210342388048E+01  1.208952751668E+01  5.798229298181E-01
288         -105.07268172   33.04834488  0.000000E+00 -2.117769745427E+01 -2.117769745427E+01 -2.151555941186E+01  2.677588758839E+01  2.676562490040E+01  3.331233093409E+01  3.327712587152E+01 -1.592236889932E+02  9.819833445177E+05  6.256050009773E+07  9.795968389475E+05  6.263664426418E+07  1.583870424126E+03  1.605385983537E+03  9.795700630599E+05  9.795700630600E+05  1.210376691275E+01  1.208984774083E+01  5.802893016593E-01
289         -105.07261340   33.04834805  0.000000E+00 -2.117807247837E+01 -2.117807247837E+01 -2.151588423582E+01  2.676315531041E+01  2.675288579454E+01  3.329971440547E+01  3.326450207706E+01 -1.592220112230E+02  9.819833318726E+05  6.256050009951E+07  9.795968264771E+05  6.263664426051E+07  1.583764170344E+03  1.605280054579E+03  9.795700633218E+05  9.795700633218E+05  1.210410837435E+01  1.209016750544E+01  5.807557325033E-01
290         -105.07254509   33.04835121  0.000000E+00 -2.117844745527E+01 -2.117844745527E+01 -2.151620902342E+01  2.675042521574E+01  2.674014887538E+01  3.328710004542E+01  3.325188045479E+01 -1.592203333054E+02  9.819833192294E+05  6.256050010128E+07  9.795968140080E+05  6.263664425684E+07  1.583657914495E+03  1.605174123518E+03  9.795700635828E+05  9.795700635828E+05  1.210444982632E+01  1.209048656817E+01  5.812219320098E-01
291         -105.07247677   33.04835437  0.000000E+00 -2.117882249755E+01 -2.117882249755E+01 -2.151653387166E+01  2.673769325536E+01  2.672741009131E+01  3.327448383992E+01  3.323925698770E+01 -1.592186548201E+02  9.819833065843E+05  6.256050010304E+07  9.795968015371E+05  6.263664425316E+07  1.583551627436E+03  1.605068161307E+03  9.795700638438E+05  9.795700638438E+05  1.210478931758E+01  1.209080509325E+01  5.816881098342E-01
292         -105.07240846   33.04835753  0.000000E+00 -2.117919749570E+01 -2.117919749570E+01 -2.151685868564E+01  2.672496312481E+01  2.671467313923E+01  3.326186945056E+01  3.322663533904E+01 -1.592169762659E+02  9.819832939411E+05  6.256050010481E+07  9.795967890679E+05  6.263664424949E+07  1.583445340476E+03  1.604962199161E+03  9.795700641048E+05  9.795700641049E+05  1.210512879933E+01  1.209112299465E+01  5.821541369443E-01
293         -105.07234014   33.04836069  0.000000E+00 -2.117957255921E+01 -2.117957255921E+01 -2.151718356024E+01  2.671223113051E+01  2.670193432370E+01  3.324925321717E+01  3.321401184702E+01 -1.592152971438E+02  9.819832812960E+05  6.256050010657E+07  9.795967765970E+05  6.263664424582E+07  1.583339022303E+03  1.604856205863E+03  9.795700643658E+05  9.795700643659E+05  1.210546944213E+01  1.209144035825E+01  5.826201423110E-01
294         -105.07227183   33.04836385  0.000000E+00 -2.117994757854E+01 -2.117994757854E+01 -2.151750840055E+01  2.669950096692E+01  2.668919734163E+01  3.323663880153E+01  3.320139017487E+01 -1.592136179528E+02  9.819832686527E+05  6.256050010834E+07  9.795967641278E+05  6.263664424214E+07  1.583232704232E+03  1.604750212632E+03  9.795700646269E+05  9.795700646269E+05  1.210580734407E+01  1.209175709839E+01  5.830859969495E-01
295         -105.07220351   33.04836701  0.000000E+00 -2.118032266319E+01 -2.118032266319E+01 -2.151783330144E+01  2.668676894118E+01  2.667645849759E+01  3.322402254362E+01  3.318876666084E+01 -1.592119381938E+02  9.819832560075E+05  6.256050011010E+07  9.795967516568E+05  6.263664423847E+07  1.583126354946E+03  1.604644188247E+03  9.795700648879E+05  9.795700648879E+05  1.210614601693E+01  1.209207330059E+01  5.835518297820E-01
296         -105.07213520   33.04837017  0.000000E+00 -2.118069770363E+01 -2.118069770363E+01 -2.151815816801E+01  2.667403874810E+01  2.666372148847E+01  3.321140810506E+01  3.317614496814E+01 -1.592102583659E+02  9.819832433642E+05  6.256050011187E+07  9.795967391876E+05  6.263664423479E+07  1.583020005763E+03  1.604538163931E+03  9.795700651489E+05  9.795700651489E+05  1.210648389999E+01  1.209238887953E+01  5.840175118724E-01
297         -105.07206688   33.04837333  0.000000E+00 -2.118107280936E+01 -2.118107280936E+01 -2.151848309514E+01  2.666130669393E+01  2.665098261884E+01  3.319879182513E+01  3.316352143500E+01 -1.592085779699E+02  9.819832307190E+05  6.256050011363E+07  9.795967267166E+05  6.263664423112E+07  1.582913625364E+03  1.604432108459E+03  9.795700654099E+05  9.795700654099E+05  1.210682138347E+01  1.209270392040E+01  5.844831720946E-01
298         -105.07199857   33.04837649  0.000000E+00 -2.118144787083E+01 -2.118144787083E+01 -2.151880798790E+01  2.664857647350E+01  2.663824558561E+01  3.318617736525E+01  3.315089972465E+01 -1.592068975051E+02  9.819832180757E+05  6.256050011540E+07  9.795967142474E+05  6.263664422745E+07  1.582807245070E+03  1.604326053058E+03  9.795700656709E+05  9.795700656710E+05  1.210715690685E+01  1.209301833821E+01  5.849486815597E-01
299         -105.07193025   33.04837965  0.000000E+00 -2.118182299756E+01 -2.118182299756E+01 -2.151913294120E+01  2.663584439428E+01  2.662550669334E+01  3.317356106667E+01  3.313827617534E+01 -1.592052164720E+02  9.819832054305E+05  6.256050011716E+07  9.795967017763E+05  6.263664422377E+07  1.582700833558E+03  1.604219966499E+03  9.795700659319E+05  9.795700659320E+05  1.210749320120E+01  1.209333221783E+01  5.854141690953E-01
